"date","Temperature","Humidity","Light","CO2","HumidityRatio","Occupancy"
"1695",2015-02-12 19:01:59,21.5,28.1,0,574,0.00445628872178248,0
"8876",2015-02-17 18:42:59,21.7,34.2,0,1470.5,0.00549958920680493,0
"7314",2015-02-16 16:40:59,21.7,29.79,429,923.666666666667,0.00478497618171682,1
"1796",2015-02-12 20:43:00,21.2,27.5,0,564,0.00428046287634404,0
"7402",2015-02-16 18:08:59,21.79,30.29,0,964,0.0048929662190992,0
"3007",2015-02-13 16:53:59,21.7,31.7,444,625.25,0.00509427987015004,1
"4291",2015-02-14 14:18:00,20.2,35.7,31,511,0.00523273710743569,0
"7816",2015-02-17 01:02:59,20.1,30.29,0,709.5,0.00440656793848278,0
"2658",2015-02-13 11:05:00,23.5,25.6,788.5,698.5,0.0045853862702246,1
"6248",2015-02-15 22:54:59,20.29,30.5,0,721,0.00449016902073007,0
"6118",2015-02-15 20:44:59,20.39,32.09,0,695.333333333333,0.0047555377863872,0
"4326",2015-02-14 14:53:00,20,35.9,37,508.25,0.00519701729991479,0
"2312",2015-02-13 05:19:00,20.79,24.65,0,577,0.00373811970125303,0
"6326",2015-02-16 00:13:00,20.245,29.34,0,735,0.00430613130912431,0
"8486",2015-02-17 12:13:00,21.625,32.7675,438,1302,0.00524297569454225,1
"2331",2015-02-13 05:38:00,20.79,25.645,0,558.5,0.00388995297520493,0
"7141",2015-02-16 13:47:59,21.5,28,454,845,0.00444031683154913,1
"4030",2015-02-14 09:56:59,20.1,36.3266666666667,24,508.333333333333,0.00529225016584854,0
"1725",2015-02-12 19:32:00,21.39,28.0966666666667,0,568.666666666667,0.0044256197154413,0
"4151",2015-02-14 11:57:59,20.8233333333333,34.79,305,504.333333333333,0.00529986073820405,0
"9174",2015-02-17 23:41:00,20.89,30,0,1221,0.00458370695813728,0
"1959",2015-02-12 23:25:59,21,26.35,0,564.5,0.0040498952359289,0
"4370",2015-02-14 15:36:59,19.84,36.245,13,512,0.00519516744669813,0
"2539",2015-02-13 09:06:00,21.5,25.65,508,549.5,0.00406521172368449,1
"9719",2015-02-18 08:45:59,20.8233333333333,26.9266666666667,14,1414,0.00409408668890024,0
"8065",2015-02-17 05:12:00,20.5333333333333,30.29,0,739.333333333333,0.00452702677908709,0
"2833",2015-02-13 13:59:59,23.55,26.075,627.5,541.25,0.00468531386717237,1
"2381",2015-02-13 06:28:00,20.7,25.43,0,540.333333333333,0.00383568600012009,0
"5124",2015-02-15 04:11:00,20.1,32.7,0,555,0.00475985605301206,0
"1092",2015-02-12 08:58:59,21.2,23.4725,444,818.5,0.00364989102690522,1
"5776",2015-02-15 15:03:00,21.7,30.89,74,652.75,0.00496307192494053,0
"9600",2015-02-18 06:47:00,20.79,26.7,0,1483,0.00405102252768257,0
"7915",2015-02-17 02:42:00,20,30.39,0,716,0.00439373474883846,0
"4787",2015-02-14 22:34:00,19.84,36,0,534,0.00515975912598951,0
"8213",2015-02-17 07:40:00,20.7,30.29,0,772,0.00457412568546629,0
"1073",2015-02-12 08:39:59,20.6666666666667,22.23,418,700.333333333333,0.00334350867532442,1
"7600",2015-02-16 21:27:00,20.39,30.1,0,725.5,0.00445851830844756,0
"6820",2015-02-16 08:26:59,20.39,24.29,14,826.5,0.00359294939221495,0
"8264",2015-02-17 08:31:00,20.6,30.39,0,796.5,0.00456093238421853,0
"7885",2015-02-17 02:12:00,20,30.29,0,715.25,0.0043791751281533,0
"6184",2015-02-15 21:51:00,20.29,31.445,0,707.5,0.00463032630786899,0
"4986",2015-02-15 01:53:00,20,34.6266666666667,0,542.333333333333,0.00501119974728872,0
"9556",2015-02-18 06:03:00,20.79,26.5,0,1516,0.00402048164742504,0
"4960",2015-02-15 01:27:00,20,35,0,544,0.00506566887689254,0
"4705",2015-02-14 21:11:59,19.945,35.29,0,536,0.00509046740161306,0
"2364",2015-02-13 06:10:59,20.7,25.29,0,544,0.0038144398660383,0
"5579",2015-02-15 11:45:59,22.6,28.6,214,626,0.00485329852692608,0
"5578",2015-02-15 11:44:59,22.6,28.5,197,626.333333333333,0.00483619700919864,0
"6660",2015-02-16 05:47:00,20.39,25.2,0,801.666666666667,0.00372836241524473,0
"5635",2015-02-15 12:42:00,23.1,28.5,329,627,0.00498617178149149,0
"5305",2015-02-15 07:12:00,20,31.79,0,588.5,0.00459764053087652,0
"4384",2015-02-14 15:51:00,19.79,36.2,24,512,0.00517246151018731,0
"1671",2015-02-12 18:38:00,21.7,28.1,0,591.5,0.00451155341017895,0
"3139",2015-02-13 19:06:00,21.1,32.345,0,519,0.00500961188406129,0
"6884",2015-02-16 09:30:59,21.15,27.2675,442.75,1009.5,0.00423093200201056,1
"4239",2015-02-14 13:25:59,20.7,34.9,42.6666666666667,498,0.00527619204794348,0
"1085",2015-02-12 08:51:59,20.9175,22.65,443.75,731.5,0.00346034294965435,1
"1515",2015-02-12 16:01:59,22.5,25.89,37,538.5,0.00436340532960398,0
"1582",2015-02-12 17:09:00,22,27.7225,438,623,0.00453339669863987,1
"1599",2015-02-12 17:25:59,22,27.79,433,616.333333333333,0.00454451546623538,1
"9293",2015-02-18 01:40:00,20.79,27.5,0,1404,0.00417321585372542,0
"5997",2015-02-15 18:43:59,20.5,32.79,0,647,0.0048934591829229,0
"4886",2015-02-15 00:13:00,20,35.7,0,539,0.00516782400636706,0
"9444",2015-02-18 04:11:00,20.79,26.1,0,1414,0.00395940882536073,0
"5347",2015-02-15 07:53:59,20,31.2,0,604,0.00451169262641398,0
"4345",2015-02-14 15:11:59,19.89,36,24,509.5,0.00517591482227579,0
"3913",2015-02-14 07:59:59,19.7,37.45,0,507,0.00532253428301781,0
"7171",2015-02-16 14:18:00,21.7,28.675,465.25,901.5,0.00460455508955526,1
"79",2015-02-11 16:06:00,21.89,30.3233333333333,429,791.5,0.00492863815381761,1
"7838",2015-02-17 01:25:00,20,30.39,0,719.666666666667,0.00439373474883846,0
"4862",2015-02-14 23:49:00,20,35.645,0,537.5,0.00515979632707189,0
"7562",2015-02-16 20:49:00,20.39,30.29,0,724,0.00448686479549351,0
"6448",2015-02-16 02:15:00,20.39,27.39,0,855.5,0.00405448692792252,0
"3937",2015-02-14 08:23:59,19.84,36.895,0,502,0.00528912726707338,0
"2924",2015-02-13 15:30:59,22.7225,28.89,484,569.75,0.00493977454313347,1
"1324",2015-02-12 12:51:00,24.315,23.4725,688,823,0.00441421698309807,1
"8571",2015-02-17 13:38:00,21.7,33.79,469,1153,0.00543308256319014,1
"967",2015-02-12 06:53:59,20.6,22.5333333333333,0,635,0.00337540477124163,0
"4118",2015-02-14 11:25:00,20.7,35.4,217.25,502,0.00535243265999211,0
"893",2015-02-12 05:39:59,20.5,23.95,0,587,0.00356664526584517,0
"2779",2015-02-13 13:06:00,23.89,25.6333333333333,261,599,0.00470131720996216,0
"9357",2015-02-18 02:44:00,20.7,26.79,0,1274,0.00404215211547375,0
"7897",2015-02-17 02:23:59,19.945,30.39,0,714.5,0.00437868267171281,0
"6936",2015-02-16 10:23:00,21.5,27.39,439,972,0.00434290593478743,1
"8177",2015-02-17 07:04:00,20.6,30.245,0,760,0.00453901197440648,0
"7766",2015-02-17 00:13:00,20.2,30.5,0,714.5,0.00446507425916187,0
"821",2015-02-12 04:27:59,20.65,23.79,0,557,0.00357579513607266,0
"6746",2015-02-16 07:13:00,20.39,24.7,0,809.333333333333,0.00365395240015394,0
"2951",2015-02-13 15:58:00,22.365,30.025,457.75,596.5,0.00502423638651601,1
"139",2015-02-11 17:06:00,21.9725,30.4725,433,796.25,0.00497827762347398,1
"2639",2015-02-13 10:46:00,23.29,24.575,796.5,610,0.00434468908286194,1
"5505",2015-02-15 10:32:00,22.05,28.84,192,642.5,0.0047320415272287,0
"3135",2015-02-13 19:01:59,21.1333333333333,32.3266666666667,0,522.333333333333,0.00501709213043349,0
"8451",2015-02-17 11:38:00,21.39,32.5225,444,1076.25,0.00512849860788276,1
"1165",2015-02-12 10:12:00,23.175,23.1,683.5,842,0.00405375578283534,1
"9705",2015-02-18 08:31:59,20.84,27.025,14,1472.5,0.00411338183772193,0
"5684",2015-02-15 13:31:00,22.39,29.7,131.5,658.75,0.00497704034901491,0
"7538",2015-02-16 20:25:00,20.6,30.39,0,741,0.00456093238421853,0
"1412",2015-02-12 14:19:00,23.79,24.2,114,627.75,0.00440976790048444,0
"6310",2015-02-15 23:57:00,20.2,29.5,0,738,0.00431766216325846,0
"6308",2015-02-15 23:55:00,20.2,29.6,0,728,0.00433240025092638,0
"1602",2015-02-12 17:29:00,21.945,27.79,426,607.5,0.0045291807611277,1
"4308",2015-02-14 14:35:00,20.1,35.9,31,513,0.00522956862409573,0
"8906",2015-02-17 19:13:00,21.39,34.2,0,1468,0.00539531944240748,0
"5261",2015-02-15 06:28:00,20,32.2,0,576.5,0.00465738092949067,0
"3122",2015-02-13 18:49:00,21.2,32.4,0,535,0.0050493550880857,0
"7758",2015-02-17 00:04:59,20.1,30.6,0,720,0.00445198931575045,0
"8593",2015-02-17 13:59:59,21.79,33.925,429,1191.75,0.00548533280564403,1
"9170",2015-02-17 23:37:00,20.89,30,0,1221.5,0.00458370695813728,0
"3182",2015-02-13 19:49:00,20.79,31.8566666666667,0,515,0.0048394984315492,0
"3249",2015-02-13 20:55:59,20.445,31.245,0,514.666666666667,0.00464524762123115,0
"4792",2015-02-14 22:38:59,19.89,36,0,535,0.00517591482227579,0
"4835",2015-02-14 23:22:00,20,35.7,0,535,0.00516782400636706,0
"2247",2015-02-13 04:14:00,20.89,24.1,0,581,0.00367691564904522,0
"5645",2015-02-15 12:52:00,23.2,28.4725,156.25,633,0.00501177475036214,0
"1618",2015-02-12 17:44:59,21.89,27.945,0,603,0.00453925189908682,0
"6758",2015-02-16 07:25:00,20.39,24.6,0,806,0.00363907252076092,0
"7341",2015-02-16 17:08:00,21.79,30,431.333333333333,938.666666666667,0.00484575543138078,1
"762",2015-02-12 03:29:00,20.6,24.2,0,579,0.00362652051049971,0
"8077",2015-02-17 05:23:59,20.5,30.29,0,733.5,0.00451765856170965,0
"3351",2015-02-13 22:38:00,20.15,31.7,0,510.5,0.00462761789834634,0
"1309",2015-02-12 12:36:00,24.2,22.7,236,722,0.00423842033124109,0
"2548",2015-02-13 09:15:00,21.7,25.865,534,585.5,0.00415032197693106,1
"9427",2015-02-18 03:53:59,20.79,26.2,0,1391,0.00397467591370672,0
"9578",2015-02-18 06:24:59,20.7,26.65,0,1536,0.00402089196092,0
"343",2015-02-11 20:30:00,20.89,30.29,0,498,0.00462834583303539,0
"4334",2015-02-14 15:01:00,19.9725,36,26.5,506.75,0.00520266956966452,0
"8485",2015-02-17 12:11:59,21.6,32.745,438,1275.5,0.0052312705517149,1
"1964",2015-02-12 23:31:00,21,26.26,0,574,0.00403597282067138,0
"7037",2015-02-16 12:04:00,21.5,28.1,454,949.333333333333,0.00445628872178248,1
"111",2015-02-11 16:38:00,21.9633333333333,30.7933333333333,426.666666666667,784.666666666667,0.00502828021278913,1
"5279",2015-02-15 06:46:00,20,32.09,0,579.333333333333,0.00464135189956235,0
"9459",2015-02-18 04:25:59,20.79,26.075,0,1464.75,0.00395559216963405,0
"837",2015-02-12 04:44:00,20.6,23.7,0,556.5,0.00355116461612913,0
"5726",2015-02-15 14:12:59,22.05,30.365,87,661.5,0.00498426726063167,0
"580",2015-02-12 00:27:00,20.6,26.545,0,506,0.00398018203810149,0
"8523",2015-02-17 12:49:59,21.7,32.845,454,1154.25,0.00527984654039982,1
"3833",2015-02-14 06:40:00,19.5,39.5,0,502.5,0.0055465345037433,0
"6296",2015-02-15 23:43:00,20.245,29.745,0,733.5,0.00436598900093055,0
"4105",2015-02-14 11:12:00,20.79,35.4,78.5,513.5,0.00538244114240259,0
"5321",2015-02-15 07:27:59,20,31.6,0,581.5,0.00456995981801353,0
"2359",2015-02-13 06:06:00,20.79,25.295,0,553.5,0.00383653588574852,0
"8084",2015-02-17 05:31:00,20.39,30.34,0,739.5,0.00449432482371647,0
"7030",2015-02-16 11:57:00,21.5,28.15,454,958.5,0.00446427497232075,0
"5064",2015-02-15 03:10:59,20.1,33.7,0,547,0.0049065656418467,0
"1455",2015-02-12 15:02:00,23.1,25.39,62,580,0.0044381843433123,0
"2823",2015-02-13 13:50:00,23.7,25.89,648.333333333333,545.333333333333,0.00469436835565054,1
"165",2015-02-11 17:31:59,21.84,29.84,419,735,0.00483456861993528,1
"8259",2015-02-17 08:25:59,20.6,30.39,0,787,0.00456093238421853,0
"7360",2015-02-16 17:26:59,22,30.05,433,977.5,0.0049170162161352,1
"4920",2015-02-15 00:47:00,19.89,35.4,0,540.666666666667,0.00508894378907528,0
"8381",2015-02-17 10:27:59,21.29,31.29,423.666666666667,976.666666666667,0.00490221774608623,1
"5961",2015-02-15 18:08:00,20.5,32.7,0,673,0.00487992253794654,0
"7463",2015-02-16 19:09:59,20.89,30.29,0,803,0.00462834583303539,0
"8046",2015-02-17 04:53:00,20.5,30.39,0,735.5,0.0045326819356264,0
"5729",2015-02-15 14:16:00,22.0333333333333,30.39,87,667,0.00498329607757372,0
"1246",2015-02-12 11:32:59,24.1,22.5,237,830.75,0.00417552627916119,0
"8121",2015-02-17 06:08:00,20.39,30.5,0,734,0.00451819810797625,0
"953",2015-02-12 06:40:00,20.6,22.6,0,626.5,0.0033854455302777,0
"5769",2015-02-15 14:55:59,21.73,30.89,80.3333333333333,660,0.00497225503648385,0
"5785",2015-02-15 15:11:59,21.7,30.9725,77.5,654,0.00497643318575108,0
"457",2015-02-11 22:24:00,20.6333333333333,28.9966666666667,0,487,0.00435937022173279,0
"1422",2015-02-12 14:29:00,23.7225,24.29,111.5,610.5,0.00440821291270567,0
"5788",2015-02-15 15:15:00,21.7,31,77.5,651.25,0.0049808870659079,0
"9109",2015-02-17 22:36:00,20.79,31.445,0,1482.5,0.00477647993594635,0
"6512",2015-02-16 03:19:00,20.39,26.7,0,867.5,0.00395169869483174,0
"6693",2015-02-16 06:20:00,20.39,25.1,0,805,0.00371347899630811,0
"2403",2015-02-13 06:49:59,20.9633333333333,25.1,0,532,0.00384784650438096,0
"713",2015-02-12 02:39:59,20.6,25.695,0,552,0.0038519429705087,0
"1741",2015-02-12 19:47:59,21.29,27.7,0,559,0.00433585018754098,0
"7637",2015-02-16 22:04:00,20.39,30,0,713.5,0.00444360013504694,0
"9530",2015-02-18 05:37:00,20.79,26.29,0,1518,0.00398841692997244,0
"2075",2015-02-13 01:21:59,21,24.6,0,571,0.00377929260087562,0
"5902",2015-02-15 17:09:00,20.79,32.045,24,686,0.00486833298048422,0
"6808",2015-02-16 08:15:00,20.39,24.29,0,809,0.00359294939221495,0
"152",2015-02-11 17:19:00,21.9266666666667,30.3266666666667,423.666666666667,780.666666666667,0.00494031653953569,1
"3104",2015-02-13 18:30:59,21.29,32.5,0,551,0.0050933412987279,0
"2741",2015-02-13 12:28:00,23.89,25.1333333333333,765,644.75,0.0046089345053272,1
"2842",2015-02-13 14:09:00,23.4725,27.525,610,570,0.00492468147512067,1
"7181",2015-02-16 14:28:00,21.625,28.9175,459,914.25,0.00462237710973341,1
"1111",2015-02-12 09:17:59,21.89,24.6,508,1006.25,0.0039924185646517,1
"3897",2015-02-14 07:44:00,19.6,37.7,0,506.5,0.00532490848355968,0
"4756",2015-02-14 22:02:59,19.79,35.5,0,533,0.0050716259994161,0
"612",2015-02-12 00:59:00,20.65,26.245,0,513.333333333333,0.00394713960380338,0
"2291",2015-02-13 04:58:00,20.89,24.89,0,568,0.00379818125119672,0
"3520",2015-02-14 01:27:00,19.84,35.545,0,503,0.00509401142181076,0
"8562",2015-02-17 13:28:59,21.65,33.2,454,1139,0.00532096908372805,0
"5105",2015-02-15 03:52:00,20.1,33.09,0,553,0.00481706462404567,0
"3886",2015-02-14 07:33:00,19.6,38,0,505.5,0.00536764742751685,0
"3583",2015-02-14 02:30:00,19.79,36.29,0,510.333333333333,0.00518542842869768,0
"7047",2015-02-16 12:14:00,21.29,28.025,454,913.25,0.00438708088484858,1
"217",2015-02-11 18:23:59,21.7,28.5,279.333333333333,585,0.00457624730784069,1
"6573",2015-02-16 04:20:00,20.39,26,0,842,0.00384745526115257,0
"804",2015-02-12 04:11:00,20.6,24.6,0,572,0.00368681829901744,0
"5648",2015-02-15 12:55:00,23.1,28.6,137.25,633.25,0.00500380786595964,0
"5506",2015-02-15 10:33:00,22,28.79,179,641.5,0.00470928419187771,0
"6819",2015-02-16 08:25:59,20.39,24.29,14,828.333333333333,0.00359294939221495,0
"7433",2015-02-16 18:40:00,21.5,30.245,0,876.5,0.00479908197413252,0
"6146",2015-02-15 21:13:00,20.34,31.89,0,700,0.00471099077505166,0
"5638",2015-02-15 12:45:00,23.175,28.5,316.5,629.75,0.00500901835879713,0
"6176",2015-02-15 21:42:59,20.29,31.5,0,708.5,0.00463848554147096,0
"9252",2015-02-18 00:59:00,20.8566666666667,28.1666666666667,0,1337.5,0.00429278007033011,0
"6268",2015-02-15 23:15:00,20.2,30.1,0,731,0.00440610109469442,0
"6909",2015-02-16 09:55:59,21.6,26.8566666666667,536.333333333333,1009,0.00428408391111665,1
"5042",2015-02-15 02:49:00,20,33.9,0,547,0.00490520660710574,0
"4336",2015-02-14 15:03:00,19.945,36,26.5,510.5,0.00519373775895339,0
"171",2015-02-11 17:38:00,21.84,29.795,419,702,0.00482722130108145,1
"5497",2015-02-15 10:24:00,21.89,28.89,295.5,640.25,0.00469391156556352,0
"8359",2015-02-17 10:06:00,21.245,31.34,433,957.5,0.00489647146499429,1
"2136",2015-02-13 02:23:00,21,24.445,0,576,0.00375533621579613,0
"2505",2015-02-13 08:31:59,21.1,25.34,14,519,0.00391783973869481,0
"328",2015-02-11 20:15:00,21,29.8,0,510.5,0.00458405505820984,0
"2400",2015-02-13 06:47:00,20.89,25.05,0,540,0.00382274709757259,0
"1485",2015-02-12 15:32:00,22.7,25.7,62,564,0.00438444930367711,0
"8222",2015-02-17 07:49:00,20.7,30.29,0,774.5,0.00457412568546629,0
"9604",2015-02-18 06:51:00,20.79,26.79,0,1507,0.00406476689601859,0
"1729",2015-02-12 19:36:00,21.39,28.0233333333333,0,561.666666666667,0.00441398671400737,0
"5439",2015-02-15 09:26:00,21.1,29.34,231.25,627.5,0.00454079809963765,0
"3496",2015-02-14 01:02:59,19.89,35.145,0,502,0.00505198840358368,0
"9236",2015-02-18 00:42:59,20.89,28.6,0,1684,0.00436829837192905,0
"9081",2015-02-17 22:08:00,20.79,32.09,0,1628.5,0.00487522304412235,0
"775",2015-02-12 03:42:00,20.65,24.245,0,700.5,0.0036445853863553,0
"344",2015-02-11 20:31:00,20.89,29.35,0,499,0.00448367740645792,0
"1464",2015-02-12 15:10:59,23,25.39,74,569,0.00441122084993632,0
"7254",2015-02-16 15:40:59,21.7675,29,454,897.5,0.00467653209527285,1
"5253",2015-02-15 06:20:00,20,32.2,0,579,0.00465738092949067,0
"6122",2015-02-15 20:49:00,20.39,32,0,688.333333333333,0.0047420986639068,0
"8242",2015-02-17 08:09:00,20.6,30.39,0,790.666666666667,0.00456093238421853,0
"1269",2015-02-12 11:55:59,23.9725,22.7,244.25,778,0.00418054307490038,0
"8839",2015-02-17 18:06:00,22.1666666666667,34.26,279.333333333333,1595.66666666667,0.00566993530750274,0
"2016",2015-02-13 00:23:00,21,25.89,0,574,0.00397874272972879,0
"6324",2015-02-16 00:10:59,20.29,29.39,0,725.5,0.00432561987921138,0
"6290",2015-02-15 23:37:00,20.29,29.89,0,731,0.00439973041416739,0
"1310",2015-02-12 12:36:59,24.2,22.7,240.25,725.25,0.00423842033124109,0
"531",2015-02-11 23:38:00,20.7,27.65,0,497.5,0.00417278189443148,0
"4476",2015-02-14 17:23:00,20,35.59,14,520,0.00515176885328093,0
"4560",2015-02-14 18:47:00,19.84,35.45,0,519,0.00508028561873035,0
"8636",2015-02-17 14:43:00,22.1,34.45,459,1357,0.00567834192954909,1
"6199",2015-02-15 22:06:00,20.29,31.2,0,715,0.00459398321209564,0
"3946",2015-02-14 08:32:59,19.89,36.79,0,508,0.00529046348189389,0
"5510",2015-02-15 10:37:00,22,28.89,205.25,636.25,0.00472576583096545,0
"3843",2015-02-14 06:49:59,19.6,39.245,0,503,0.00554507629405322,0
"102",2015-02-11 16:28:59,21.89,30.0725,435.5,774.75,0.00488754830879816,1
"5522",2015-02-15 10:49:00,21.89,29.2,97.6666666666667,631.25,0.00474466311607751,0
"3404",2015-02-13 23:31:00,20,33.09,0,507,0.00478710051752731,0
"8923",2015-02-17 19:30:00,21.2,34.29,0,1460.33333333333,0.00534643258419408,0
"455",2015-02-11 22:21:59,20.7,28.8,0,491.5,0.00434754646166901,0
"1197",2015-02-12 10:44:00,23.7225,22.815,289,835,0.00413874487391261,0
"4940",2015-02-15 01:07:00,19.89,35.345,0,530.5,0.00508097265122235,0
"8948",2015-02-17 19:54:59,21.1,34.245,0,1504,0.0053063954553692,0
"7415",2015-02-16 18:22:00,21.7,30.29,0,937.5,0.00486591624766547,0
"274",2015-02-11 19:21:00,21.1,29.6633333333333,0,526.333333333333,0.00459120807372759,0
"2587",2015-02-13 09:53:59,22.6,24.7,738.25,568,0.00418703005486845,1
"8159",2015-02-17 06:46:00,20.5,30.39,0,753,0.0045326819356264,0
"2766",2015-02-13 12:53:00,23.79,25.2,740,599,0.00459333538321347,1
"1297",2015-02-12 12:23:59,24.2,22.6666666666667,209.666666666667,730.666666666667,0.00423215416531739,0
"7742",2015-02-16 23:49:00,20.1333333333333,30.5,0,717.333333333333,0.00444656548812262,0
"7594",2015-02-16 21:21:00,20.39,30.2,0,720.666666666667,0.00447343719239004,0
"1621",2015-02-12 17:48:00,21.89,28.1633333333333,0,626.333333333333,0.00457497777438213,0
"9648",2015-02-18 07:34:59,20.79,27.1,0,1418,0.00411211322882893,0
"4528",2015-02-14 18:15:00,19.79,35.5,0,517,0.0050716259994161,0
"3245",2015-02-13 20:51:59,20.5,31.29,0,508,0.00466792473020021,0
"9045",2015-02-17 21:32:00,20.89,33,0,1769.5,0.00504579605435031,0
"2624",2015-02-13 10:31:00,23.2675,24.4725,778.5,615.25,0.00432052505294574,1
"792",2015-02-12 03:59:00,20.65,24.645,0,593,0.00370507282904349,0
"7894",2015-02-17 02:21:00,19.89,30.39,0,731.5,0.00436367615447494,0
"2057",2015-02-13 01:04:00,21,24.9,0,580,0.00382566500902413,0
"4448",2015-02-14 16:54:59,20,35.7,6,518,0.00516782400636706,0
"238",2015-02-11 18:45:00,21.5,29.6,0,605,0.00469596484633747,0
"8455",2015-02-17 11:42:00,21.445,32.645,444,1092.5,0.00516549738356079,1
"3964",2015-02-14 08:51:00,19.89,36.59,7,510,0.00526145986575835,0
"3291",2015-02-13 21:38:00,20.29,31.2,0,515.5,0.00459398321209564,0
"5668",2015-02-15 13:14:59,22.675,29.2675,78.5,643.75,0.00499032281292189,0
"802",2015-02-12 04:08:59,20.6,24.34,0,577,0.00364762341444938,0
"6041",2015-02-15 19:27:59,20.39,32.7,0,664.333333333333,0.00484664036562639,0
"9116",2015-02-17 22:43:00,20.79,31.29,0,1662.66666666667,0.00475275560769784,0
"6954",2015-02-16 10:40:59,21.39,27.315,459,962.25,0.00430164473345027,1
"7651",2015-02-16 22:18:00,20.23,30.23,0,717.333333333333,0.00443354229665739,0
"696",2015-02-12 02:23:00,20.6,25.2966666666667,0,549.333333333333,0.00379186470228768,0
"3915",2015-02-14 08:02:00,19.65,37.45,0,513,0.00530589268136267,0
"5991",2015-02-15 18:38:00,20.5,32.79,0,657,0.0048934591829229,0
"1488",2015-02-12 15:35:00,22.7,25.7,62,556,0.00438444930367711,0
"8783",2015-02-17 17:10:00,22.1,34.425,443.5,1501.75,0.0056741836258481,1
"867",2015-02-12 05:13:59,20.5,23.39,0,557.5,0.00348278284376229,0
"7896",2015-02-17 02:23:00,19.89,30.39,0,719,0.00436367615447494,0
"2121",2015-02-13 02:08:00,21,24.39,0,578,0.00374683600391986,0
"4767",2015-02-14 22:14:00,19.89,35.7,0,530,0.00513242629037914,0
"2695",2015-02-13 11:42:00,23.89,25.3566666666667,808,692,0.00465019541402075,1
"9429",2015-02-18 03:55:59,20.79,26.2,0,1409.25,0.00397467591370672,0
"6735",2015-02-16 07:01:59,20.39,24.79,0,820.5,0.00366734489678181,0
"4341",2015-02-14 15:08:00,19.9266666666667,36,24,509,0.00518779075711723,0
"7870",2015-02-17 01:57:00,20,30.29,0,718,0.0043791751281533,0
"5542",2015-02-15 11:09:00,21.89,29.2,278,634.666666666667,0.00474466311607751,0
"6271",2015-02-15 23:18:00,20.29,30.2,0,733.333333333333,0.00444568775426561,0
"2408",2015-02-13 06:55:00,21,25.1,0,525,0.00385658376615144,0
"4156",2015-02-14 12:03:00,20.9175,34.7,93,510.5,0.00531701271291745,0
"4380",2015-02-14 15:47:00,19.8233333333333,36.1266666666667,24,515.333333333333,0.00517267043161833,0
"897",2015-02-12 05:44:00,20.5,23.64,0,581,0.00352021864653357,0
